pair_str,config,gpusim_version,jobId,1_grid_x,1_grid_y,1_grid_z,1_block_x,1_block_y,1_block_z,1_ctas/SM,1_runtime,1_instructions,1_avg_mem_lat,1_avg_core_to_l2,1_avg_l2_to_core,1_avg_mrq_latency,2_grid_x,2_grid_y,2_grid_z,2_block_x,2_block_y,2_block_z,2_ctas/SM,2_runtime,2_instructions,2_avg_mem_lat,2_avg_core_to_l2,2_avg_l2_to_core,2_avg_mrq_latency,stall_icnt_to_l2,stall_l2_to_icnt,stall_core_ldst,l1D_miss_rate,l2_miss_rate,runtime,l2_rshr_entry_fail,l2_rshr_merge_fail,dram_bw
cut_sgemm-1-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5212848_CYCLE-INTER_0:28:52_SM,commit_5c787_modified_0,639712,32,16,1,256,1,1,0,3535787,6580076544,1144,751,45,121,1147,1,1,128,1,1,0,81113,52720795,749,321,41,73,35483037,0,93530008,0.5759,0.8253,3552172,7172,1135850,[0.750619 0.750640 0.749603 0.749903 0.750151 0.749643 0.749371 0.749754 0.751828 0.751457 0.751086 0.751392 0.751546 0.751234 0.751564 0.752031 0.750222 0.749695 0.749325 0.749459 0.749995 0.749649 0.749243 0.749767]
cut_sgemm-1-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_6516060_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572846,32,16,1,256,1,1,0,2860808,6580076544,1110,780,76,119,1147,1,1,128,1,1,0,86011,52720795,739,378,58,59,8172969,0,75772129,0.5854,0.7962,2901332,4917,695277,[0.742820 0.743502 0.741890 0.742008 0.742746 0.742290 0.741480 0.742192 0.745226 0.744815 0.744613 0.744567 0.744876 0.744802 0.744210 0.744821 0.741957 0.741165 0.741276 0.741570 0.742079 0.741476 0.741389 0.741509]
cut_sgemm-1-parb_spmv-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_6516060_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,118,32,16,1,256,1,1,0,2894436,6580076544,1230,883,68,119,1147,1,1,128,1,1,0,83083,52720795,720,314,49,71,16489113,0,78709149,0.5842,0.8024,2918404,4762,933971,[0.756630 0.757179 0.755742 0.755994 0.756796 0.756356 0.755651 0.755955 0.757964 0.757833 0.757732 0.757561 0.758137 0.757614 0.757568 0.758017 0.756512 0.755942 0.755944 0.755873 0.756497 0.756193 0.755601 0.755718]
parb_lbm-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2010900_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,681122,120,150,1,120,1,1,0,810702,427778603,4825,3562,475,232,51,1,1,256,1,1,0,17938,4044300,341,85,16,65,22107235,0,9601043,0.9410,0.9868,812459,100526,64305,[0.747774 0.745750 0.747427 0.746481 0.749142 0.746457 0.747227 0.745420 0.749767 0.748447 0.749592 0.748255 0.751129 0.747762 0.750125 0.749560 0.747338 0.746014 0.749096 0.746089 0.749329 0.745953 0.747088 0.745569]
parb_lbm-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2026487_CYCLE-INTER_0:60:20_SM,commit_5c787_modified_0,572890,120,150,1,120,1,1,0,799403,427778603,8657,7434,369,234,51,1,1,256,1,1,0,21051,4044300,440,134,15,117,24795876,0,9545915,0.9474,0.9878,805183,225452,62095,[0.756986 0.756367 0.756406 0.757453 0.757900 0.756458 0.755452 0.755082 0.758159 0.758962 0.758235 0.760005 0.758294 0.757147 0.759029 0.759236 0.757249 0.756017 0.756483 0.755715 0.755363 0.756308 0.755114 0.756374]
parb_lbm-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1621190_CYCLE-INTER_0:52:28_SM,commit_5c787_modified_0,639756,120,150,1,120,1,1,0,818738,427778603,4771,3683,309,233,51,1,1,256,1,1,0,18134,4044300,384,107,12,80,22140820,0,9575901,0.9414,0.9888,821024,86202,59878,[0.744118 0.742273 0.742937 0.742693 0.743472 0.742671 0.742779 0.741125 0.744182 0.744170 0.743355 0.743429 0.744612 0.743085 0.745260 0.744540 0.742101 0.743252 0.742971 0.742034 0.746226 0.742724 0.742122 0.742693]
parb_lbm-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2026487_CYCLE-INTER_0:56:24_SM,commit_7b896_modified_0,162,120,150,1,120,1,1,0,803749,427778603,8268,6837,587,234,51,1,1,256,1,1,0,19124,4044300,399,120,15,88,24784251,0,9523957,0.9468,0.9880,807058,152824,46244,[0.756996 0.757472 0.756757 0.757323 0.758149 0.755976 0.757173 0.756827 0.757507 0.758721 0.758665 0.757897 0.759489 0.756197 0.758887 0.759092 0.755861 0.756352 0.756447 0.756596 0.758320 0.755448 0.756048 0.756101]
parb_lbm-0-rod_heartwall-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_2010900_CYCLE-INTER_0:48:32_SM,commit_5c787_modified_0,659398,120,150,1,120,1,1,0,814964,427778603,5010,3798,419,233,51,1,1,256,1,1,0,17101,4044300,357,90,19,78,22278893,0,9638819,0.9393,0.9866,818718,109655,67272,[0.743544 0.742993 0.742193 0.743032 0.744684 0.743984 0.742750 0.741617 0.747354 0.745934 0.746998 0.745874 0.748333 0.746093 0.746700 0.746398 0.743798 0.742874 0.743750 0.742415 0.743891 0.743631 0.743860 0.743312]
nvd_binomial-0-nvd_blackscholes-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_6382150_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,127,1024,1,1,128,1,1,0,2973112,6133492736,420,125,55,113,15625,1,1,128,1,1,0,184934,292000000,1290,554,159,172,47654070,0,38226135,1.0000,0.9997,3076114,2344,0,[0.811374 0.811370 0.811368 0.811359 0.811334 0.811355 0.811381 0.811347 0.811274 0.811282 0.811281 0.811270 0.811274 0.811292 0.811278 0.811289 0.811413 0.811426 0.811432 0.811428 0.811358 0.811362 0.811384 0.811381]
nvd_binomial-0-nvd_blackscholes-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_6382150_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572928,1024,1,1,128,1,1,0,2962379,6133492736,291,47,82,82,15625,1,1,128,1,1,0,192610,292000000,1369,907,195,97,1376966,0,35673075,1.0000,0.9997,3003441,0,0,[0.782048 0.782040 0.782036 0.782045 0.782039 0.782030 0.782057 0.782038 0.781985 0.781978 0.781990 0.781985 0.781974 0.781983 0.781978 0.781989 0.782113 0.782105 0.782105 0.782105 0.782045 0.782049 0.782049 0.782050]
nvd_binomial-0-nvd_blackscholes-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5105720_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,639794,1024,1,1,128,1,1,0,2974923,6133492736,425,145,45,80,15625,1,1,128,1,1,0,185002,292000000,1469,713,73,177,71322300,0,38265073,1.0000,0.9997,3099005,11773,0,[0.805361 0.805337 0.805345 0.805343 0.805344 0.805337 0.805342 0.805336 0.805285 0.805300 0.805285 0.805285 0.805256 0.805271 0.805278 0.805263 0.805438 0.805431 0.805402 0.805420 0.805365 0.805369 0.805369 0.805355]
parb_stencil-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_872104_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,639752,8,128,1,32,4,1,0,505563,644994210,994,556,35,169,463,1,1,256,1,1,0,61775,126061000,535,71,39,98,4927537,0,6269472,0.9972,0.8159,537395,610,0,[0.708565 0.709700 0.710013 0.708889 0.709721 0.709456 0.709795 0.709685 0.715083 0.713906 0.714224 0.714700 0.714700 0.714576 0.715877 0.714933 0.705558 0.704985 0.705489 0.705544 0.705468 0.705090 0.705844 0.705807]
parb_stencil-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_989327_CYCLE-INTER_0:32:48_SM,commit_5c787_modified_0,659396,8,128,1,32,4,1,0,586699,644994210,1048,638,43,151,463,1,1,256,1,1,0,58031,126061000,514,73,42,88,4869789,0,6833008,0.9956,0.8170,605030,246,0,[0.678652 0.678113 0.679198 0.678824 0.676724 0.677515 0.676013 0.676155 0.682390 0.682618 0.683762 0.684382 0.681274 0.681844 0.680784 0.679814 0.675149 0.675296 0.676801 0.676703 0.674487 0.674365 0.673950 0.674069]
parb_stencil-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1090130_CYCLE-INTER_0:40:40_SM,commit_7b896_modified_0,158,8,128,1,32,4,1,0,509371,644994210,804,349,26,189,463,1,1,256,1,1,0,70924,126061000,629,78,46,121,4494650,0,6269728,0.9980,0.8218,557674,1036,0,[0.688271 0.688828 0.686805 0.686418 0.691582 0.691268 0.689562 0.687977 0.694673 0.692676 0.691691 0.692038 0.695136 0.696055 0.693367 0.694817 0.681142 0.681484 0.682200 0.682124 0.684271 0.684532 0.682575 0.682666]
parb_stencil-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_1090130_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,572886,8,128,1,32,4,1,0,524620,644994210,829,342,17,194,463,1,1,256,1,1,0,79414,126061000,740,101,34,132,5291919,0,5971394,0.9979,0.8345,534688,4933,0,[0.701946 0.701371 0.708117 0.709049 0.702913 0.702984 0.702263 0.703116 0.705669 0.706237 0.709645 0.711077 0.706039 0.706092 0.705495 0.704481 0.695332 0.695200 0.700027 0.700027 0.697378 0.696507 0.694590 0.694841]
rod_heartwall-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_50927_CYCLE-INTER_0:16:64_SM,commit_7b896_modified_0,102,51,1,1,256,1,1,0,12466,4044300,277,140,13,11,43,43,1,16,1,1,0,24837,89989280,498,316,24,9,1926,0,356308,0.8638,0.4391,28983,0,0,[0.112621 0.110380 0.111842 0.111501 0.114472 0.113254 0.109650 0.108773 0.153247 0.150080 0.154513 0.152906 0.148473 0.147060 0.153490 0.151103 0.110916 0.110088 0.113595 0.114375 0.116664 0.111403 0.113449 0.115495]
rod_heartwall-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_40742_CYCLE-INTER_0:24:56_SM,commit_5c787_modified_0,639769,51,1,1,256,1,1,0,11215,4044300,198,48,12,6,43,43,1,16,1,1,0,26778,89989280,462,289,20,16,3683,0,368633,0.8117,0.4327,31917,0,0,[0.110625 0.104919 0.106378 0.110713 0.108192 0.107351 0.108900 0.103769 0.144860 0.149814 0.151628 0.148885 0.146364 0.142870 0.148045 0.144285 0.106467 0.106069 0.111421 0.108059 0.109076 0.108148 0.107042 0.108236]
rod_heartwall-0-rod_hotspot-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_50927_CYCLE-INTER_0:20:60_SM,commit_5c787_modified_0,572903,51,1,1,256,1,1,0,11601,4044300,223,84,14,9,43,43,1,16,1,1,0,25225,89989280,473,296,22,16,2532,0,349853,0.8746,0.4153,26293,0,0,[0.130208 0.128275 0.126933 0.129403 0.125913 0.126826 0.126503 0.126128 0.175419 0.175150 0.175741 0.173754 0.173164 0.170694 0.181862 0.176654 0.127631 0.128544 0.131604 0.131497 0.127363 0.124785 0.130906 0.129779]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_387200_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572900,1147,1,1,128,1,1,0,144718,52720795,961,313,9,105,128,1,1,512,1,1,0,279498,133834562,997,323,9,95,5465321,0,6874914,0.6343,0.9288,287495,9483,126237,[0.871657 0.871515 0.872438 0.871692 0.871033 0.871618 0.871407 0.871888 0.873174 0.872654 0.872531 0.872448 0.872438 0.873337 0.873228 0.873106 0.871746 0.871554 0.871569 0.871343 0.871716 0.872197 0.871883 0.871765]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_309760_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,639766,1147,1,1,128,1,1,0,141002,52720795,1027,371,9,100,128,1,1,512,1,1,0,0,128669554,960,292,10,96,5603210,0,7774637,0.6279,0.9213,309760,7315,145102,[0.862055 0.861772 0.862333 0.862406 0.861872 0.862966 0.862419 0.861891 0.864375 0.863837 0.863727 0.863732 0.863714 0.863887 0.863495 0.863937 0.862182 0.862638 0.861663 0.862123 0.862816 0.862374 0.861991 0.861854]
parb_spmv-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_387200_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,99,1147,1,1,128,1,1,0,147537,52720795,910,254,10,109,128,1,1,512,1,1,0,277239,133834562,980,308,9,95,5297697,0,6691484,0.6365,0.9294,288194,8014,129731,[0.872306 0.872742 0.872840 0.872610 0.872179 0.872257 0.872321 0.872581 0.873898 0.873134 0.873350 0.872865 0.873502 0.874099 0.873075 0.872982 0.872551 0.872145 0.872208 0.871959 0.872297 0.872561 0.872194 0.872052]
nvd_fdtd3d-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_19261617_CYCLE-INTER_0:24:56_SM,commit_7b896_modified_0,150,12,24,1,32,16,1,0,13780483,3172739184,679,143,15,233,8,128,1,64,4,1,0,68106,83099648,711,240,41,140,191650539,0,301850536,0.5645,0.8271,13800785,7244,0,[0.719607 0.719613 0.719561 0.719591 0.719553 0.719575 0.719641 0.719594 0.724793 0.724812 0.724813 0.724843 0.724771 0.724796 0.724806 0.724873 0.728693 0.728749 0.728747 0.728687 0.728740 0.728690 0.728730 0.728714]
nvd_fdtd3d-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_15409294_CYCLE-INTER_0:32:48_SM,commit_5c787_modified_0,639817,12,24,1,32,16,1,0,10943533,3172739184,684,133,17,245,8,128,1,64,4,1,0,71408,83099648,644,195,41,145,110134043,0,234384112,0.5692,0.8328,10973985,4648,0,[0.715696 0.715741 0.715678 0.715682 0.715674 0.715696 0.715699 0.715692 0.722268 0.722231 0.722197 0.722287 0.722216 0.722260 0.722242 0.722236 0.727670 0.727702 0.727624 0.727633 0.727653 0.727611 0.727702 0.727684]
nvd_fdtd3d-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350762_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,680841,12,24,1,32,16,1,0,0,2408722164,609,114,24,244,8,128,1,64,4,1,0,87913,83099648,589,225,48,125,27407153,0,105296275,0.5873,0.8439,5350762,2159,0,[0.693246 0.693217 0.693146 0.692987 0.693053 0.693066 0.693222 0.693137 0.702035 0.702098 0.702241 0.702174 0.702195 0.702086 0.702072 0.702009 0.711274 0.711158 0.711044 0.711011 0.711055 0.711089 0.711154 0.711208]
nvd_fdtd3d-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_19261617_CYCLE-INTER_0:28:52_SM,commit_5c787_modified_0,572951,12,24,1,32,16,1,0,12122445,3172739184,681,137,16,240,8,128,1,64,4,1,0,69457,83099648,661,209,41,145,140391019,0,264369308,0.5666,0.8301,12186003,6088,0,[0.720422 0.720434 0.720434 0.720453 0.720425 0.720451 0.720430 0.720389 0.726684 0.726671 0.726649 0.726656 0.726668 0.726688 0.726695 0.726708 0.731404 0.731433 0.731391 0.731352 0.731341 0.731322 0.731360 0.731418]
nvd_fdtd3d-0-rod_hotspot3d-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350762_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,680840,12,24,1,32,16,1,0,0,2298486212,601,120,22,216,8,128,1,64,4,1,0,82474,83099648,627,211,49,135,37519673,0,107935437,0.5841,0.8373,5350762,3150,0,[0.699528 0.699521 0.699563 0.699521 0.699577 0.699508 0.699421 0.699484 0.707775 0.707569 0.707619 0.707810 0.707648 0.707656 0.707866 0.707570 0.715316 0.715304 0.715472 0.715326 0.715336 0.715278 0.715250 0.715378]
rod_lavamd-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_23962027_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572916,1000,1,1,128,1,1,0,8753286,13474724576,1136,827,35,148,128,1,1,512,1,1,0,165648,133834562,634,272,26,46,20659783,0,124883668,0.7871,0.9680,8789860,62174,2588983,[0.810098 0.809704 0.809942 0.809916 0.809735 0.809446 0.809866 0.809874 0.810069 0.810047 0.809680 0.809835 0.810032 0.809439 0.809569 0.809650 0.809675 0.809498 0.809633 0.810210 0.810277 0.809496 0.809909 0.809448]
rod_lavamd-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_19169622_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,639782,1000,1,1,128,1,1,0,8017649,13474724576,1166,894,45,118,128,1,1,512,1,1,0,249223,133834562,621,291,26,31,5645925,0,90755708,0.7990,0.9637,8132365,15426,1808887,[0.575637 0.575387 0.575514 0.575533 0.575356 0.575196 0.575508 0.575542 0.575546 0.575522 0.575333 0.575476 0.575615 0.575230 0.575256 0.575252 0.575358 0.575266 0.575287 0.575689 0.575809 0.575178 0.575468 0.575202]
rod_lavamd-0-rod_streamcluster-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_23962027_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,115,1000,1,1,128,1,1,0,9840173,13474724576,1109,803,33,149,128,1,1,512,1,1,0,161920,133834562,549,157,27,61,25683950,0,138153008,0.7867,0.9668,9942798,86422,3601012,[0.810467 0.810109 0.810293 0.810260 0.810120 0.809816 0.810257 0.810255 0.810410 0.810424 0.810044 0.810225 0.810448 0.809829 0.809938 0.810063 0.809974 0.809789 0.810010 0.810571 0.810669 0.809876 0.810239 0.809818]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_127838_CYCLE-INTER_0:28:52_SM,commit_5c787_modified_0,639732,16,8,1,64,1,1,0,119316,36372480,804,500,150,69,463,1,1,256,1,1,0,58511,126061000,404,77,80,12,14220,0,1610531,0.9946,0.6197,127838,0,51782,[0.399362 0.399439 0.400212 0.399748 0.400135 0.400157 0.399527 0.399240 0.398235 0.398290 0.398710 0.398246 0.398324 0.398478 0.398688 0.398556 0.398611 0.399041 0.399362 0.399163 0.399660 0.399649 0.398997 0.398743]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_159797_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572866,16,8,1,64,1,1,0,71634,36372480,825,561,120,29,463,1,1,256,1,1,0,56568,126061000,407,70,90,13,13878,0,1399691,1.0000,0.5440,103855,0,62642,[0.362310 0.362134 0.362147 0.362025 0.362052 0.362147 0.362229 0.362215 0.358830 0.358613 0.358844 0.358844 0.358939 0.359021 0.358762 0.358912 0.362215 0.362215 0.362256 0.362283 0.362147 0.362365 0.362229 0.362242]
cut_wmma-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_159797_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,138,16,8,1,64,1,1,0,69473,36372480,572,298,98,35,463,1,1,256,1,1,0,56623,126061000,403,72,65,14,81229,0,1397268,0.9935,0.6464,102379,0,283471,[0.366723 0.366612 0.367247 0.367164 0.366654 0.366640 0.367192 0.367109 0.362834 0.363041 0.364075 0.363923 0.362793 0.362931 0.363937 0.364034 0.366419 0.366406 0.367316 0.367205 0.366599 0.366571 0.367109 0.367178]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_15038207_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,152,12,24,1,32,16,1,0,5639695,3172739184,352,89,11,114,463,1,1,256,1,1,0,51554,126061000,331,61,14,19,9176,0,52936678,0.9534,0.8950,5663052,0,0,[0.533802 0.533796 0.533739 0.533755 0.533844 0.533804 0.533827 0.533763 0.533615 0.533383 0.533313 0.533255 0.533370 0.533430 0.533453 0.533495 0.549029 0.549002 0.548831 0.548977 0.548865 0.548946 0.549061 0.548868]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_12030566_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,639819,12,24,1,32,16,1,0,4600495,3172739184,352,91,11,113,463,1,1,256,1,1,0,56758,126061000,332,57,15,26,9672,0,44186474,0.9446,0.8973,4641924,0,0,[0.547026 0.547161 0.547084 0.547019 0.547011 0.547051 0.547255 0.547103 0.547580 0.547217 0.547236 0.547252 0.547493 0.547499 0.547366 0.547505 0.565511 0.565710 0.565638 0.565597 0.565671 0.565561 0.565508 0.565617]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTER_0:48:32_SM,commit_5c787_modified_0,681136,12,24,1,32,16,1,0,4081523,3172739184,357,91,11,139,463,1,1,256,1,1,0,60697,126061000,331,51,14,34,11616,0,37755142,0.9357,0.8938,4087269,0,0,[0.532116 0.532111 0.532139 0.532218 0.532186 0.532047 0.532000 0.532049 0.533330 0.533187 0.532944 0.533030 0.533094 0.533222 0.533205 0.533255 0.551583 0.551654 0.551455 0.551669 0.551671 0.551868 0.551761 0.551585]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_5350760_CYCLE-INTER_0:44:36_SM,commit_5c787_modified_0,659431,12,24,1,32,16,1,0,4151666,3172739184,355,91,11,118,463,1,1,256,1,1,0,57155,126061000,335,55,15,32,10648,0,40108682,0.9393,0.9027,4193507,0,0,[0.556161 0.556197 0.556097 0.556096 0.556205 0.556250 0.556257 0.556249 0.556944 0.556783 0.556715 0.556593 0.556888 0.556869 0.556775 0.556903 0.576256 0.576269 0.576301 0.576445 0.576191 0.576407 0.576350 0.576152]
nvd_fdtd3d-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_15038207_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572953,12,24,1,32,16,1,0,5055174,3172739184,347,91,11,105,463,1,1,256,1,1,0,52745,126061000,330,61,14,20,9809,0,47965676,0.9488,0.8915,5056272,0,0,[0.539024 0.538994 0.538880 0.539026 0.539042 0.539047 0.539143 0.539077 0.539520 0.539376 0.539394 0.539241 0.539556 0.539499 0.539352 0.539554 0.555876 0.555941 0.555773 0.555910 0.555919 0.555862 0.555769 0.555890]
nvd_interval-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_467915_CYCLE-INTER_0:32:48_SM,commit_7b896_modified_0,169,1024,1,1,64,1,1,0,77665,97138283,233,84,10,70,512,100,1,64,1,1,0,192139,690560000,201,64,9,16,12032,0,2297294,0.6752,0.9684,221596,0,10138,[0.357126 0.356974 0.357318 0.357197 0.356566 0.356923 0.357082 0.356566 0.356954 0.356540 0.356821 0.356744 0.357139 0.356706 0.356795 0.356719 0.357050 0.356719 0.356916 0.356668 0.357076 0.356591 0.357203 0.356935]
nvd_interval-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_374332_CYCLE-INTER_0:40:40_SM,commit_5c787_modified_0,639832,1024,1,1,64,1,1,0,73168,97138283,239,94,9,34,512,100,1,64,1,1,0,227091,690560000,167,32,8,9,11070,0,2677384,0.6204,0.9644,271757,0,9441,[0.306711 0.306877 0.306924 0.307090 0.307734 0.307729 0.306560 0.306399 0.307693 0.307023 0.308088 0.307163 0.308410 0.307490 0.307459 0.306441 0.306487 0.306046 0.307713 0.307693 0.308181 0.307428 0.306015 0.305646]
nvd_interval-0-nvd_sobol-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_467915_CYCLE-INTER_0:36:44_SM,commit_5c787_modified_0,572967,1024,1,1,64,1,1,0,73601,97138283,237,91,9,39,512,100,1,64,1,1,0,206532,690560000,169,34,8,9,14004,0,2297878,0.6627,0.9664,207568,0,11375,[0.392350 0.392669 0.393424 0.393418 0.392982 0.393424 0.392690 0.393207 0.393152 0.393254 0.393179 0.393343 0.393316 0.393145 0.392914 0.393207 0.392567 0.392690 0.391969 0.392214 0.392241 0.392323 0.393043 0.392839]
rod_heartwall-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_101310_CYCLE-INTER_0:24:56_SM,commit_7b896_modified_0,105,51,1,1,256,1,1,0,11410,4044300,208,69,13,16,463,1,1,256,1,1,0,46905,126061000,342,72,15,23,3479,0,571327,0.9063,0.6861,48846,0,493,[0.353478 0.348652 0.350299 0.351513 0.348045 0.348334 0.349866 0.346773 0.362698 0.362409 0.364837 0.363508 0.365097 0.360560 0.367236 0.364259 0.348131 0.348825 0.352438 0.351455 0.355155 0.349143 0.347264 0.350790]
rod_heartwall-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_101310_CYCLE-INTER_0:28:52_SM,commit_5c787_modified_0,572906,51,1,1,256,1,1,0,11846,4044300,225,40,14,24,463,1,1,256,1,1,0,49213,126061000,339,69,15,21,3770,0,587423,0.8761,0.6873,54552,0,549,[0.325768 0.320592 0.322455 0.324785 0.324345 0.324267 0.321938 0.321576 0.340105 0.338216 0.336767 0.336353 0.338785 0.336094 0.343702 0.340571 0.322973 0.322352 0.325354 0.323387 0.326208 0.322611 0.322688 0.324163]
rod_heartwall-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_81048_CYCLE-INTER_0:20:60_SM,commit_5c787_modified_0,639772,51,1,1,256,1,1,0,12269,4044300,235,93,13,26,463,1,1,256,1,1,0,32989,126061000,348,66,13,35,3048,0,553111,0.9171,0.7823,37203,0,242,[0.475827 0.474158 0.473057 0.476359 0.474803 0.475524 0.471577 0.470173 0.474689 0.471691 0.476017 0.471311 0.475600 0.466264 0.477459 0.472905 0.469035 0.470363 0.472374 0.475372 0.477459 0.476662 0.471919 0.472716]
rod_heartwall-0-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_70367_CYCLE-INTER_0:16:64_SM,commit_5c787_modified_0,659410,51,1,1,256,1,1,0,13296,4044300,291,100,21,32,463,1,1,256,1,1,0,33158,126061000,350,62,15,37,3005,0,518510,0.9257,0.8302,34063,0,614,[0.512599 0.511688 0.510320 0.511356 0.514257 0.513511 0.513304 0.507833 0.506963 0.505429 0.509740 0.506756 0.507626 0.499544 0.508579 0.501989 0.506797 0.507958 0.513677 0.509988 0.517532 0.513304 0.510859 0.512807]
cut_sgemm-1-rod_pathfinder-0,TITANV-PAE-CONCURRENT-SEP_RW-LSRR-CAP_3362722_CYCLE-INTER_0:64:16_SM,commit_7b896_modified_0,123,32,16,1,256,1,1,0,1460642,6580076544,1040,829,56,45,463,1,1,256,1,1,0,116196,126061000,301,43,17,10,113590,0,11449104,0.9994,0.5086,1546109,0,109819,[0.229450 0.229461 0.229447 0.229442 0.229452 0.229462 0.229454 0.229491 0.228707 0.228735 0.228723 0.228700 0.228608 0.228665 0.228695 0.228641 0.229439 0.229420 0.229395 0.229449 0.229412 0.229390 0.229409 0.229420]
