Benchmark_Set,Kernel,DRAM_BANDWIDTH_UTIL,REGISTER_USAGE,SHARED_USAGE,OCCUPANCY,FP16,FMA,FP64,ALU,SPU,Tensor,Ld/St
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_xregs_large_nn_v1 & huffman,17.049677399708308,89.1246274686465,66.9846307004253,105.00574195544408,0.0,97.86743073216881,0.0,28.095246314103306,2.71,0.0,63.322466320942695
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_xregs_large_nn_v1 & heartwall,13.185500000000001,90.90580468750001,78.95478808593751,60.64650000000001,0.0,111.125,0.006000000000000003,23.094500000000004,5.52,0.0,97.12400000000001
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_xregs_large_nn_v1 & pathfinder,48.25400000000001,85.029,64.3895,115.116,0.0,95.584,0.0,32.762,2.71,0.0,78.65
Resnet50 Training & GNMT Training,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & turing_fp16_s884gemm_fp16_64x64_sliced1x4_ldg8_f2f_nn,54.43846278317154,95.69968244336553,138.25993527508072,34.56498381877018,0.0962378640776698,32.982071197411,0.0,7.011464401294498,1.6610517799352702,29.89216019417478,30.86307443365695
Resnet50 Training & GNMT Training,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & turing_fp16_s884gemm_fp16_64x128_ldg8_f2f_nn,33.306041666666665,61.37979166666667,106.74395833333334,29.713333333333335,0.0,31.63333333333333,0.0,5.276458333333334,1.1633333333333333,47.0825,30.320416666666663
Resnet50 Training & GNMT Training,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & turing_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn,47.15771929824561,70.7502028508772,118.84701754385966,29.711754385964916,0.0,31.76333333333333,0.0,5.541228070175437,1.649122807017544,42.56236842105263,29.509035087719298
Resnet50 Training & GNMT Training,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & kernelReduceAllPass1,47.75398373983738,66.84430386178862,80.64156504065042,111.51918699186993,0.0,38.96016260162601,0.0,17.027723577235772,8.489430894308942,0.0,22.82910569105691
Resnet50 Training & GNMT Training,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & transpose_kernel,95.65388888888889,65.52973958333334,92.18063802083334,107.69500000000002,0.0,38.093888888888884,0.0,10.668333333333335,0.9833333333333334,0.0,54.18277777777778
Resnet50 Training & GNMT Training,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & _ZN2at6native18elementwise_kernelILi128ELi4EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE0_EEviT1_,72.58999999999999,56.99416666666667,68.85333333333334,107.48333333333333,4.760000000000002,48.59888888888888,0.0,31.955555555555566,10.504444444444442,0.0,30.584444444444443
Resnet50 Training & Arioc,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & DeviceRadixSortDownsweepKernel,56.61254901960783,96.42475814590541,125.85475996376812,72.05392156862744,0.0,33.72745098039215,0.0,11.061568627450978,2.142156862745098,0.0,29.31843137254902
Resnet50 Training & Rodinia,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & nn,42.06666666666666,56.179166666666674,68.85333333333334,104.22333333333334,0.0,39.68333333333333,0.0,6.813333333333334,3.4733333333333336,0.0,25.086666666666666
Resnet50 Training & Rodinia,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & backprop,43.67359510719411,73.78083642661785,70.22529316883521,113.06860737101127,0.0,37.199486629060274,67.68417331536496,9.091179473113021,7.41493224091941,0.0,34.32991997710224
Resnet50 Training & Rodinia,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & hotspot,23.946666666666665,99.60526041666668,87.04270833333334,114.22333333333334,0.0,37.93333333333333,86.7,12.933333333333334,3.1033333333333335,0.0,24.276666666666667
Resnet50 Training & Rodinia,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & pathfinder,57.76066666666668,56.95566666666667,80.11783333333334,107.32933333333334,0.0,40.507333333333335,0.0,28.17533333333333,0.9833333333333334,0.0,60.24666666666667
Resnet50 Training & Rodinia,volta_scudnn_128x64_stridedB_splitK_interior_nn_v1 & srad,57.08339233052312,76.92675852695902,70.87264382425643,113.47292779833873,0.0,44.86864647880222,67.91941883926971,18.040875918612652,6.380030064427067,0.0,38.66547824171528
Resnet50 Training & Arioc,volta_scudnn_128x128_stridedB_small_nn_v1 & baseCountJs_Kernel,7.833333333333333,126.74270833333333,92.8,98.12222222222222,0.0,96.78444444444443,0.0,8.000555555555556,3.02,0.0,38.34222222222223
Resnet50 Training & Arioc,volta_scudnn_128x128_stridedB_small_nn_v1 & baseAlignG_Kernel2,14.294035087719296,103.17301809210525,92.8,67.81526315789473,0.0,98.86842105263158,0.0,14.461578947368423,3.0363157894736843,0.0,40.319473684210536
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_small_nn_v1 & nw,19.817102816244905,97.36981292551788,105.50835721567245,52.36943017837091,0.0,97.6155482599123,0.0,10.127657118924024,3.02,0.0,48.30912644280344
GNMT Training & GNMT Training,turing_fp16_s884gemm_fp16_64x64_sliced1x4_ldg8_f2f_nn & turing_fp16_s884gemm_fp16_64x128_ldg8_f2f_nn,52.15117111650487,88.22614077669886,107.29722694174738,29.851650485436846,0.0962378640776698,1.4487378640776711,0.0,6.141256067961165,0.8577184466019367,76.97466019417479,30.95015776699028
GNMT Training & GNMT Training,turing_fp16_s884gemm_fp16_64x64_sliced1x4_ldg8_f2f_nn & turing_fp16_s884gemm_fp16_128x64_ldg8_f2f_nn,66.00284874808382,97.59655196090938,119.40028615227371,29.850071538068427,0.0962378640776698,1.578737864077671,0.0,6.406025804803269,1.3435079202861475,72.45452861522742,30.138776188042915
GNMT Training & GNMT Training,turing_fp16_s884gemm_fp16_64x64_sliced1x4_ldg8_f2f_nn & kernelReduceAllPass1,66.59911318967559,93.69065297182081,81.19483364906446,111.65750414397344,0.0962378640776698,8.77556713237035,0.0,17.892521311863604,8.183816007577546,29.89216019417478,23.458846791380527
GNMT Training & GNMT Training,turing_fp16_s884gemm_fp16_64x64_sliced1x4_ldg8_f2f_nn & LSTM_elementWise_fp,86.47502964943902,109.98540350124975,69.40660194174738,99.39356665310152,2.9809684029998245,17.576522295215383,0.0,18.79190352305097,13.937658566362412,29.89216019417478,32.03664728794837
GNMT Training & GNMT Training,turing_fp16_s884gemm_fp16_64x64_sliced1x4_ldg8_f2f_nn & _ZN2at6native18elementwise_kernelILi128ELi4EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE0_EEviT1_,91.4351294498382,83.84051577669885,69.40660194174738,107.62165048543685,4.856237864077672,18.414293419633225,0.0,32.8203532901834,10.198829557713045,29.89216019417478,31.21418554476806
GNMT Training & Rodinia,turing_fp16_s884gemm_fp16_64x64_sliced1x4_ldg8_f2f_nn & nn,60.911796116504874,83.02551577669885,69.40660194174738,104.36165048543685,0.0962378640776698,9.49873786407767,0.0,7.678131067961165,3.167718446601937,29.89216019417478,25.716407766990287
GNMT Training & Rodinia,turing_fp16_s884gemm_fp16_64x64_sliced1x4_ldg8_f2f_nn & pathfinder,76.60579611650488,83.80201577669885,80.67110194174738,107.46765048543685,0.0962378640776698,10.322737864077673,0.0,29.040131067961163,0.6777184466019367,29.89216019417478,60.87640776699028
GNMT Training & GNMT Training,kernelPointwiseApply3 & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_,84.41357189542484,33.83821528685549,0.0,133.2698006535948,0.04588888888888889,11.080333333333332,0.0,5.992542483660132,1.741,0.0,19.01652287581699
GNMT Training & GNMT Training,kernelPointwiseApply3 & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_,87.60338647342995,34.43616125872249,0.0,135.6615845410628,0.04588888888888889,10.6683768115942,0.0,6.1277342995169075,1.741,0.0,18.903198067632847
GNMT Training & GNMT Training,kernelPointwiseApply3 & turing_fp16_s1688gemm_fp16_128x256_ldg8_f2f_nn,50.66577777777778,108.97023734567901,100.0,93.17288888888892,0.04588888888888889,7.390333333333331,0.0,3.690777777777778,1.7810000000000001,24.68,21.012111111111103
GNMT Training & GNMT Training,kernelPointwiseApply3 & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_,88.65658422939067,35.154632506969335,0.0,138.5354695340502,3.827985663082437,14.008075268817201,0.0,8.923519713261648,9.304870967741936,0.0,25.28840143369175
GNMT Training & GNMT Training,kernelPointwiseApply3 & kernelPointwiseApply2,75.14477777777776,33.89639177276236,0.0,128.41922222222226,0.07288888888888889,14.761999999999997,0.0,7.355444444444443,4.5311666666666675,0.0,18.113277777777775
GNMT Training & GNMT Training,kernelPointwiseApply3 & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_,85.53168686868688,33.981373709315385,0.0,133.84243434343438,0.04588888888888889,11.136696969696967,0.0,6.050095959595961,1.741,0.0,19.153247474747467
GNMT Training & GNMT Training,kernelPointwiseApply3 & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SC_EUliE_EEviT1_,85.60645959595959,33.97512370931538,0.0,133.81743434343437,0.04588888888888889,11.147606060606059,0.0,6.827368686868685,1.741,0.0,19.194156565656563
GNMT Training & GNMT Training,kernelPointwiseApply3 & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIN3c104HalfEfE5applyERNS_6TensorERKS8_EUlRS6_RKfE_S6_fjLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,81.54577777777777,33.5145555274972,0.0,131.97516161616164,0.04588888888888889,14.33351515151515,0.0,10.130095959595959,5.213272727272729,0.0,20.590520202020194
GNMT Training & GNMT Training,kernelPointwiseApply3 & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIfN3c104HalfEE5applyERNS_6TensorERKS8_EUlRfRKS6_E_fS6_jLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,81.2155505050505,33.84790780022447,0.0,133.30857070707071,0.9497525252525253,14.616015151515152,0.0,10.448277777777777,1.741,0.0,21.015974747474743
GNMT Training & GNMT Training,kernelPointwiseApply3 & kernelReduceAllPass1,73.78309485094849,49.981624540800965,11.788231707317074,162.4787425474255,0.04588888888888889,14.75716260162601,0.0,16.25516802168022,9.24709756097561,0.0,17.85455013550135
GNMT Training & GNMT Training,kernelPointwiseApply3 & LSTM_elementWise_fp,93.65901131071193,66.2763750702299,0.0,150.2148050565536,2.9306194278110436,23.558117764471042,0.0,17.15455023286758,15.000940119760475,0.0,26.43235063206919
GNMT Training & GNMT Training,kernelPointwiseApply3 & cunn_SoftMaxBackward,89.02077777777777,41.852346720679016,8.448125000000001,135.75788888888894,0.2358888888888889,15.290333333333331,0.0,12.315777777777779,8.991,0.0,20.107111111111106
GNMT Training & GNMT Training,kernelPointwiseApply3 & _ZN2at6native18elementwise_kernelILi128ELi4EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE0_EEviT1_,98.6191111111111,40.13148734567902,0.0,158.44288888888892,4.805888888888891,24.395888888888884,0.0,31.18300000000001,11.262111111111109,0.0,25.609888888888882
GNMT Training & Arioc,kernelPointwiseApply3 & baseCountJs_Kernel,45.00244444444444,51.50669567901235,0.0,119.89511111111113,0.04588888888888889,7.4547777777777755,0.0,2.3913333333333338,1.741,0.0,10.404333333333328
GNMT Training & Arioc,kernelPointwiseApply3 & baseLoadJs_KernelD,45.69855555555555,37.932737345679016,0.0,133.3528888888889,0.04588888888888889,7.509777777777775,0.0,2.470777777777778,1.741,0.0,10.300999999999995
GNMT Training & Arioc,kernelPointwiseApply3 & DeviceRadixSortDownsweepKernel,82.64166013071895,79.56207882491776,57.00142663043477,123.01347712418303,0.04588888888888889,9.524450980392155,0.0,10.289013071895422,2.8998235294117647,0.0,24.34387581699346
GNMT Training & Rodinia,kernelPointwiseApply3 & leukocyte,44.09952577462878,47.12386456351814,21.177134701089738,101.94783425164408,0.04588888888888889,23.803900851426697,75.28461012813925,10.465809199945992,6.939644231221774,0.0,14.567360428428845
GNMT Training & Rodinia,kernelPointwiseApply3 & bfs,66.61444063655225,41.21674425149517,0.0,142.59563526215356,0.04588888888888889,11.906624249578897,0.0,11.811553464853978,1.741,0.0,30.682342391973748
GNMT Training & Rodinia,kernelPointwiseApply3 & dwt2d,92.15520868636467,38.826259252346745,14.191454711075256,105.61167434626432,0.04588888888888889,14.380076258214917,0.0,10.897949951475226,1.741,0.0,44.842827412507624
GNMT Training & Rodinia,kernelPointwiseApply3 & nn,68.09577777777777,39.31648734567902,0.0,155.18288888888893,0.04588888888888889,15.48033333333333,0.0,6.0407777777777785,4.231,0.0,20.112111111111105
GNMT Training & Rodinia,kernelPointwiseApply3 & huffman,52.58545517748608,44.18861481432552,13.859630700425301,148.178630844333,0.04588888888888889,18.587764065502142,0.0,22.736024091881085,1.741,0.0,39.9445774320538
GNMT Training & Rodinia,kernelPointwiseApply3 & backprop,69.70270621830522,56.9181571056302,1.3719598355018623,164.02816292656684,0.04588888888888889,12.996486629060275,67.68417331536496,8.318623917557467,8.172598907586076,0.0,29.355364421546682
GNMT Training & Rodinia,kernelPointwiseApply3 & hotspot,49.97577777777777,82.74258109567901,18.189375,165.18288888888893,0.04588888888888889,13.73033333333333,86.7,12.160777777777778,3.861,0.0,19.302111111111106
GNMT Training & Rodinia,kernelPointwiseApply3 & heartwall,48.72127777777777,45.969792033179026,25.82978808593751,103.81938888888894,0.04588888888888889,31.845333333333336,0.006000000000000003,17.73527777777778,4.551,0.0,73.7461111111111
GNMT Training & Rodinia,kernelPointwiseApply3 & pathfinder,83.78977777777779,40.09298734567902,11.264500000000002,158.28888888888892,0.04588888888888889,16.304333333333332,0.0,27.402777777777775,1.741,0.0,55.27211111111111
GNMT Training & Rodinia,kernelPointwiseApply3 & srad,83.11250344163423,60.06407920597136,2.0193104909230963,164.43248335389433,0.04588888888888889,20.665646478802223,67.91941883926971,17.2683203630571,7.137696731093733,0.0,33.69092268615972
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS5_RKT_EUliE_EEviT1_,84.36540281329926,33.146401854219945,0.0,132.58560741687978,0.0,6.988043478260869,0.0,7.518721227621484,0.0,0.0,17.63549872122762
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & turing_fp16_s1688gemm_fp16_128x256_ldg8_f2f_nn,47.42779411764707,107.68047794117648,100.0,90.09691176470591,0.0,3.7100000000000004,0.0,5.081764705882353,0.04,24.68,19.74441176470588
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE_EEviT1_,85.41860056925998,33.864873102466795,0.0,135.4594924098672,3.782096774193548,10.32774193548387,0.0,10.314506641366224,7.563870967741936,0.0,24.020702087286523
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & kernelPointwiseApply2,71.90679411764707,32.60663236825981,0.0,125.34324509803923,0.027000000000000003,11.081666666666665,0.0,8.746431372549019,2.790166666666667,0.0,16.845578431372548
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17div_constant_implIfEEvRNS_14TensorIteratorET_EUlfE_EEvS5_RKS6_EUliE_EEviT1_,82.29370320855617,32.691614304812845,0.0,130.76645721925138,0.0,7.456363636363637,0.0,7.441082887700535,0.0,0.0,17.88554812834224
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIfEEvRNS_14TensorIteratorEN3c106ScalarEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SC_EUliE_EEviT1_,82.36847593582888,32.685364304812836,0.0,130.74145721925134,0.0,7.467272727272728,0.0,8.21835561497326,0.0,0.0,17.92645721925134
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIN3c104HalfEfE5applyERNS_6TensorERKS8_EUlRS6_RKfE_S6_fjLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,78.30779411764706,32.224796122994654,0.0,128.89918449197864,0.0,10.653181818181821,0.0,11.521082887700535,3.4722727272727285,0.0,19.32282085561497
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & _ZN2at4cuda75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a321kernelPointwiseApply2IZN75_GLOBAL__N__51_tmpxft_00005b8f_00000000_10_Copy_compute_75_cpp1_ii_dd3fb9a36CopyOpIfN3c104HalfEE5applyERNS_6TensorERKS8_EUlRfRKS6_E_fS6_jLi1ELi1ELi1EEEvNS0_6detail10TensorInfoIT0_T2_EENSH_IT1_SJ_EESJ_T_,77.9775668449198,32.55814839572193,0.0,130.23259358288772,0.9038636363636364,10.935681818181822,0.0,11.839264705882353,0.0,0.0,19.74827540106952
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & turing_fp16_s1688gemm_fp16_128x128_ldg8_f2f_tn,98.42779411764707,106.54704044117648,98.76,89.7869117647059,0.0,4.090000000000001,0.0,6.711764705882354,1.44,22.97,22.81441176470588
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & kernelReduceAllPass1,70.54511119081778,48.69186513629842,11.788231707317074,159.4027654232425,0.0,11.076829268292679,0.0,17.646154949784794,7.5060975609756095,0.0,16.586850789096125
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & LSTM_elementWise_fp,90.42102765058124,64.98661566572737,0.0,147.1388279323706,2.8847305389221547,19.877784431137712,0.0,18.545537160972156,13.259940119760476,0.0,25.164651285663965
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & cunn_SoftMaxBackward,85.78279411764707,40.562587316176476,8.448125000000001,132.68191176470592,0.19,11.610000000000001,0.0,13.706764705882353,7.25,0.0,18.83941176470588
GNMT Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & _ZN2at6native18elementwise_kernelILi128ELi4EZNS0_17gpu_binary_kernelIZNS0_15add_kernel_implIN3c104HalfEEEvRNS_14TensorIteratorENS4_6ScalarEEUlS5_S5_E_EEvS7_RKT_EUliE0_EEviT1_,95.38112745098039,38.84172794117647,0.0,155.3669117647059,4.760000000000002,20.715555555555554,0.0,32.57398692810459,9.521111111111109,0.0,24.34218954248366
GNMT Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & baseCountJs_Kernel,41.76446078431374,50.216936274509806,0.0,116.81913398692814,0.0,3.774444444444445,0.0,3.782320261437909,0.0,0.0,9.136633986928103
GNMT Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & baseLoadJs_KernelD,42.46057189542485,36.64297794117647,0.0,130.27691176470591,0.0,3.8294444444444453,0.0,3.8617647058823534,0.0,0.0,9.03330065359477
GNMT Training & Arioc,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & DeviceRadixSortDownsweepKernel,79.40367647058824,78.27231942041522,57.00142663043477,119.93750000000003,0.0,5.844117647058825,0.0,11.679999999999996,1.1588235294117646,0.0,23.076176470588237
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & bfs,63.37645697642154,39.926984846992625,0.0,139.51965813797054,0.0,8.226290916245567,0.0,13.202540392958554,0.0,0.0,29.414643045568525
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & dwt2d,88.91722502623398,37.5364998478442,14.191454711075256,102.5356972220813,0.0,10.699742924881585,0.0,12.2889368795798,0.0,0.0,43.5751280661024
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & nn,64.85779411764707,38.026727941176475,0.0,152.1069117647059,0.0,11.8,0.0,7.431764705882354,2.49,0.0,18.84441176470588
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & huffman,49.34747151735538,42.89885540982297,13.859630700425301,145.10265372015,0.0,14.907430732168814,0.0,24.12701101998566,0.0,0.0,38.676878085648575
GNMT Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_16gpu_unary_kernelIZNS0_17gpu_binary_kernelIZNS0_15mul_kernel_implIfEEvRNS_14TensorIteratorEEUlffE_EEvS6_RKT_EUlfE0_EEvS6_SA_EUliE_EEviT1_ & backprop,66.46472255817451,55.62839770112765,1.3719598355018623,160.95218580238384,0.0,9.316153295726943,67.68417331536496,9.709610845662041,6.431598907586077,0.0,28.08766507514146
