Benchmark_Set,Kernel,DRAM_BANDWIDTH_UTIL,REGISTER_USAGE,SHARED_USAGE,OCCUPANCY,FP16,FMA,FP64,ALU,SPU,Tensor,Ld/St
Resnet50 Training & Arioc,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & baseLoadJs_KernelD,18.571868686868683,70.33420454545455,53.09439475319604,90.16272727272727,0.0,57.82792929292928,0.0,4.704848484848486,0.0018181818181818184,0.0,23.401010101010097
Resnet50 Training & Arioc,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & baseMaxV_Kernel,23.002979797979794,81.54201704545456,53.79609614208493,47.43717171717172,0.0,81.5201515151515,0.04555555555555557,64.33040404040403,0.054595959595959614,0.0,40.22823232323232
Resnet50 Training & Arioc,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & baseAlignG_Kernel2,24.336459330143533,60.338472637559825,53.09439475319604,46.397990430622016,0.0,59.85690590111641,0.0,11.086427432216908,0.018133971291866034,0.0,25.481594896331735
Resnet50 Training & Arioc,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & _kernel_agent,27.441373975645234,58.87877607124753,61.12672808275559,43.735557938270645,0.0,60.79186311301726,0.0,10.777148400602485,0.019855250057440457,0.0,30.48372188608918
Resnet50 Training & Arioc,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & baseMaxVw_Kernel,19.169090909090905,72.48889204545456,53.82095725319604,48.23272727272728,0.0,86.41848484848484,0.01,66.96484848484849,0.011818181818181818,0.0,40.772121212121206
Resnet50 Training & Gerbil,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & addKernel,17.581090909090907,51.77382954545456,54.26451975319604,28.38672727272728,0.0,59.346484848484835,1.504,6.2168484848484855,0.09581818181818182,0.0,25.93412121212121
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & leukocyte,16.972838905941913,79.52533176329368,74.27152945428578,58.75767263548245,0.0,74.1220523665782,75.28461012813925,12.699879907016701,5.200462413039956,0.0,27.667370529438948
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & nw,29.859527058669144,54.53526747097244,65.80275196886849,30.952157451098195,0.0,58.60403310839714,0.0,6.7525056037725095,0.0018181818181818184,0.0,33.47124765492464
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & bfs,39.48775376786537,73.61821145127072,53.09439475319604,99.40547364599192,0.0,62.224775764730396,0.0,14.045624171924686,0.0018181818181818184,0.0,43.78235249298385
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & dwt2d,65.02852181767781,71.22772645212228,67.2858494642713,62.42151273010268,0.0,64.69822777336641,0.0,13.132020658545933,0.0018181818181818184,0.0,57.94283751351773
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & gaussian,17.519049494949492,52.97580732323234,53.09439475319604,37.024138383838384,0.0,58.31376565656564,0.0,4.972391414141415,0.09690757575757575,0.0,24.426403535353533
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & heartwall,21.594590909090908,78.37125923295457,78.92418283913355,60.62922727272729,0.0,82.16348484848484,0.006000000000000003,19.969348484848492,2.811818181818182,0.0,86.84612121212122
Resnet50 Training & Rodinia,volta_scudnn_128x128_stridedB_splitK_interior_nn_v1 & lud,19.131657889088498,55.32678840464646,56.835162902322274,33.904291660728475,0.0,59.82624572934737,0.0,7.314486227645956,0.24406664751456528,0.0,35.66898502134829
Resnet50 Training & GNMT Training,bn_bw_1C11_kernel_new & turing_fp16_s884gemm_fp16_64x128_ldg8_f2f_nn,96.93051136363637,85.22133167613636,40.00792902166193,99.22477272727272,0.0,11.156136363636364,0.0,11.119261363636364,2.1006818181818185,47.0825,27.36602272727272
Resnet50 Training & Gerbil,bn_bw_1C11_kernel_new & addKernel,82.30313636363637,60.07658167613636,3.287429021661932,90.12877272727272,0.0,12.754136363636363,1.504,10.598136363636364,2.0146818181818182,0.0,14.854272727272727
Resnet50 Training & Rodinia,bn_bw_1C11_kernel_new & nw,94.5815725132146,62.83801960165424,14.825661237334387,92.69420290564364,0.0,12.01168462354867,0.0,11.133793482560387,1.9206818181818184,0.0,22.391399170076156
Resnet50 Training & Rodinia,bn_bw_1C11_kernel_new & gaussian,82.24109494949495,61.278559453914134,2.117304021661932,98.76618383838382,0.0,11.721417171717171,0.0,9.353679292929293,2.015771212121212,0.0,13.34655505050505
Resnet50 Training & Rodinia,bn_bw_1C11_kernel_new & lud,83.85370334363395,63.62954053532825,5.858072170788166,95.64633711527391,0.0,13.233897244498904,0.0,11.695774106433833,2.1629302838782016,0.0,24.58913653649981
Resnet50 Training & GNMT Training,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_EEvS5_RKS6_EUliE_EEviT1_ & turing_fp16_s884gemm_fp16_64x128_ldg8_f2f_nn,97.86059948979593,48.221823979591846,37.890625,97.57479591836739,0.0,5.0666326530612285,0.0,11.23312499999999,0.18000000000000002,47.0825,31.257627551020416
Resnet50 Training & Gerbil,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_EEvS5_RKS6_EUliE_EEviT1_ & addKernel,83.23322448979593,23.077073979591848,1.170125,88.47879591836738,0.0,6.664632653061228,1.504,10.71199999999999,0.094,0.0,18.74587755102042
Resnet50 Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_EEvS5_RKS6_EUliE_EEviT1_ & nw,95.51166063937416,25.838511905109723,12.708357215672455,91.0442260967383,0.0,5.922180912973534,0.0,11.247657118924014,0.0,0.0,26.283003993823847
Resnet50 Training & Rodinia,_ZN2at6native18elementwise_kernelILi512ELi1EZNS0_17gpu_binary_kernelIZNS0_21threshold_kernel_implIfEEvRNS_14TensorIteratorET_S6_EUlffE_EEvS5_RKS6_EUliE_EEviT1_ & gaussian,83.17118307565451,24.279051757369622,0.0,97.11620702947849,0.0,5.6319134611420365,0.0,9.46754292929292,0.09508939393939393,0.0,17.238159874252744
